TransactionID,AccountNumber,TransactionType,Amount,TransactionDate,BranchCode,Currency,TransactionStatus,Channel,Fees,GeoLocation
1786,756439.0,Transfer,6216.68,2019-06-02,430,AED,Pending,POS,1.33,"25.276987,55.296249"
1787,651154.0,Payment,8406.34,2021-12-14,51,INR,Reversed,Branch,,"19.076,72.8777"
1788,213343.0,Deposit,2875.83,2020-06-08,273,CAD,Failed,Online Banking,6.14,"43.65107,-79.347015"
1789,117033.0,Payment,6542.96,2020-05-10,199,SGD,Pending,Mobile App,5.96,"1.3521,103.8198"
1790,966771.0,Transfer,1679.44,2022-02-04,192,CAD,Reversed,Branch,7.01,"43.65107,-79.347015"
1791,198683.0,Deposit,2444.31,2021-06-23,229,GBP,Reversed,Online Banking,1.37,"51.5074,-0.1278"
1792,633542.0,Withdrawal,3563.48,2019-04-28,78,CAD,Completed,Online Banking,6.1,"43.65107,-79.347015"
1793,996227.0,Deposit,1317.93,2019-01-18,495,BRL,Reversed,Online Banking,1.35,"-23.5505,-46.6333"
1794,395068.0,Withdrawal,8227.9,2024-03-19,81,EUR,Failed,Online Banking,9.03,"52.52,13.405"
1795,337657.0,Payment,9640.9,2020-05-14,91,BRL,Reversed,Mobile App,8.92,"-23.5505,-46.6333"
1796,868591.0,Payment,872.22,2021-11-22,377,INR,Pending,Branch,7.02,"19.076,72.8777"
1797,500180.0,Payment,7560.55,2022-12-22,413,AUD,Pending,POS,7.94,"-33.8688,151.2093"
1798,354619.0,Transfer,3324.43,2022-08-03,334,AUD,Failed,POS,8.37,"-33.8688,151.2093"
1799,469987.0,Deposit,1871.49,2019-06-03,36,USD,Completed,POS,0.48,"51.5074,-0.1278"
1800,571512.0,Deposit,2421.68,2019-06-05,216,EUR,Pending,ATM,0.3,"48.8566,2.3522"
